DIM_Establecimientos[establecimiento_id],DIM_Establecimientos[establecimiento_nombre],DIM_Establecimientos[Dependencia],DIM_Establecimientos[Municipio],DIM_Establecimientos[Egresos 22_24],DIM_Establecimientos[Egresos Anual 22_24],DIM_Establecimientos[Estadia Media 22_24],DIM_Establecimientos[Mortalidad 22_24],DIM_Establecimientos[Camas 22_24],DIM_Establecimientos[Ocupacion 22_24],DIM_Establecimientos[Giro 22_24],DIM_Establecimientos[Segmento],DIM_Establecimientos[Mediana LOS Dep],DIM_Establecimientos[Mediana Mort Dep],DIM_Establecimientos[LOS Ratio],DIM_Establecimientos[Mort Ratio],DIM_Establecimientos[Clasificacion Capacidad],DIM_Establecimientos[Desempeno Internacion]
7700079,C.A.P.S. Bo. Santa Teresita,Municipal,Arrecifes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
68600093,C.A.P.S. Bo. Sta. Teresa,Municipal,Rojas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
68600085,C.A.P.S. Bo. Unión,Municipal,Rojas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000331,C.A.P.S. B° Chino,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000158,C.A.P.S. C. Liaudat,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000158,C.A.P.S. C. Liaudat,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
68600018,C.A.P.S. Carabelas,Municipal,Rojas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000042,C.A.P.S. Carmelo Di Gregorio,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000042,C.A.P.S. Carmelo Di Gregorio,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70700089,C.A.P.S. Cazón,Municipal,Saladillo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600603,C.A.P.S. Centro de Salud Colinas de Otamendi,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000136,C.A.P.S. Costa Azul,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200642,C.A.P.S. DR. RAUL FRANCISCO PROTA,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
75600635,C.A.P.S. Diagonal Salta,Municipal,San Isidro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60900187,C.A.P.S. Don Domingo,Municipal,Pehuajó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500251,C.A.P.S. Dr. Bo. Cooperativa de la Vivienda,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500226,C.A.P.S. Dr. F. Ravassi,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60900101,C.A.P.S. Dr. Ferreyra,Municipal,Pehuajó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56800891,C.A.P.S. Dr. Gelpi,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500170,C.A.P.S. Dr. J. M. Tonelli,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200067,C.A.P.S. Dr. L. Resio,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000174,C.A.P.S. Dr. Luis F. Leloir,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000174,C.A.P.S. Dr. Luis F. Leloir,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56800637,C.A.P.S. Dr. Monte,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
75600538,C.A.P.S. Dr. R. Carrillo,Municipal,San Isidro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800742,C.A.P.S. Dr. R. Matera,Municipal,Presidente Perón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60900110,C.A.P.S. Dr. Raúl Peláez,Municipal,Pehuajó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500234,C.A.P.S. Dr. W. González,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200648,C.A.P.S. Dra Elena Del Carmen Rojas,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100301,C.A.P.S. E. Olivero,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60900144,C.A.P.S. El Cerrito,Municipal,Pehuajó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49700389,C.A.P.S. El Milagro,Municipal,Luján,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200105,C.A.P.S. Eva Perón,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200200,C.A.P.S. F. Quiroga,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
16100041,C.A.P.S. Gowin,Municipal,Carmen de Areco,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100319,C.A.P.S. Gral. Belgrano,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51501478,C.A.P.S. Grand Bourg Sur,Municipal,Malvinas Argentinas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800025,C.A.P.S. Guernica,Municipal,Presidente Perón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200153,C.A.P.S. H. Irigoyen,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70700186,C.A.P.S. Hilario Armendariz,Municipal,Saladillo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000204,C.A.P.S. Intendente P. Carossi,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000204,C.A.P.S. Intendente P. Carossi,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000051,C.A.P.S. Intendente P. Carossi - Alsina,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000051,C.A.P.S. Intendente P. Carossi - Alsina,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
28000085,C.A.P.S. J. De Dios Estela,Municipal,General Alvarado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200234,C.A.P.S. José Hernández,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60900161,C.A.P.S. José Hernández,Municipal,Pehuajó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000166,C.A.P.S. José P. Astigueta,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000166,C.A.P.S. José P. Astigueta,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200164,C.A.P.S. Juan C. Selles,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56801340,C.A.P.S. Juana Azurduy,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100386,C.A.P.S. L. de la Torre,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
28000107,C.A.P.S. La Ballenera,Municipal,General Alvarado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07700109,C.A.P.S. La Cumbre,Municipal,Arrecifes,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7700109,C.A.P.S. La Cumbre,Municipal,Arrecifes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800484,C.A.P.S. La Lata,Municipal,Presidente Perón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800688,C.A.P.S. La Lata,Provincial,Presidente Perón,12998,"4332,666666666667","4,750038467456532","0,018156639482997384","87,66666666666667","0,6258748563668651","49,42205323193917",Agudos,"5,54963563866355","0,04447215295095595","0,8559189786017061","0,40826985603824023",Normal,Dentro de banda
39200279,C.A.P.S. Leonardo Favio,Municipal,General Villegas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56800734,C.A.P.S. Loma Verde,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200242,C.A.P.S. Lomas del Pacífico,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200081,C.A.P.S. Los Blandengues,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49700478,C.A.P.S. Los Laureles,Municipal,Luján,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000247,C.A.P.S. Los Laureles,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000247,C.A.P.S. Los Laureles,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000239,C.A.P.S. Los Patos,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000239,C.A.P.S. Los Patos,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200366,C.A.P.S. Los Robles,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200013,C.A.P.S. Luis Agote,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200048,C.A.P.S. Luis Agote,Provincial,Mercedes,13682,"4560,666666666667","4,498465136675924","0,04480339131705891","104,66666666666667","0,5567513649727005","43,57324840764331",Agudos,"5,54963563866355","0,04447215295095595","0,8105874744885475","1,00744821970882",Normal,Dentro de banda
25200649,C.A.P.S. MARCELO ENRIQUE DIMAIO,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56800696,C.A.P.S. Malvinas Argentinas,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000161,C.A.P.S. Mar de Ajó Norte,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200129,C.A.P.S. Martín Güemes,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000182,C.A.P.S. Ntra. Sra. de Pompeya,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000182,C.A.P.S. Ntra. Sra. de Pompeya,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56800807,C.A.P.S. Ntra. Sra. del Valle,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600449,C.A.P.S. N° 23 Río Luján,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600058,C.A.P.S. Nº 1 Del Pino,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600252,C.A.P.S. Nº 10,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600244,C.A.P.S. Nº 11 Santa Lucía,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600236,C.A.P.S. Nº 12 San Felipe,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
37100530,C.A.P.S. Nº 12 V. Piaggio,Municipal,General San Martín,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600287,C.A.P.S. Nº 13 Las Esperanza,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600279,C.A.P.S. Nº 14 Las Praderas,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600295,C.A.P.S. Nº 15 Río Paraná,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600309,C.A.P.S. Nº 16 San Jacinto,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600317,C.A.P.S. Nº 17 Las Campanas,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600325,C.A.P.S. Nº 18 Siderca,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600333,C.A.P.S. Nº 19,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600180,C.A.P.S. Nº 2 Otamendi,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600341,C.A.P.S. Nº 20 Sarmiento,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600350,C.A.P.S. Nº 21 Albizola,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600384,C.A.P.S. Nº 22 Canal Martín Irigoyen,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600406,C.A.P.S. Nº 24 Los Pioneros,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600163,C.A.P.S. Nº 5 Ariel del Plata,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600074,C.A.P.S. Nº 6 Villanueva,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600228,C.A.P.S. Nº 7 Las Acacias,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600171,C.A.P.S. Nº 8 Islas,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
37101737,C.A.P.S. Nº11 Santa Ana,Municipal,General San Martín,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49700419,C.A.P.S. Open Door,Municipal,Luján,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49700451,C.A.P.S. Padre Varela,Municipal,Luján,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800084,C.A.P.S. Parque Americano,Municipal,Presidente Perón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
28000093,C.A.P.S. Parque Mar,Municipal,General Alvarado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200196,C.A.P.S. Peñaloza,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70700062,C.A.P.S. Polvaredas,Municipal,Saladillo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500196,C.A.P.S. Pompeya,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49700346,C.A.P.S. Pque. Lasa,Municipal,Luján,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56800912,C.A.P.S. Pte. Ibañez,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
68600051,C.A.P.S. R. Obligado,Municipal,Rojas,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200270,C.A.P.S. Ramón Carrillo,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800137,C.A.P.S. Ramón Carrillo,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
25200651,C.A.P.S. SAN MIGUEL,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70700101,C.A.P.S. Saavedra,Municipal,Saladillo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70700127,C.A.P.S. Saladillo Norte,Municipal,Saladillo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000268,C.A.P.S. San Bernardo,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200161,C.A.P.S. San Francisco,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
75601194,C.A.P.S. San Isidro Labrador,Municipal,San Isidro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200102,C.A.P.S. San José,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200137,C.A.P.S. San Martín,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64800114,C.A.P.S. San Martín,Municipal,Presidente Perón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70700135,C.A.P.S. San Roque,Municipal,Saladillo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7000069,C.A.P.S. Santa Coloma,Municipal,Baradero,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
07000069,C.A.P.S. Santa Coloma,Municipal,Baradero,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56801399,C.A.P.S. Santa Laura,Municipal,Morón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60900136,C.A.P.S. Sta. Teresita Fonavi II,Municipal,Pehuajó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53200072,C.A.P.S. Tomás Jofré,Municipal,Mercedes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
7700036,C.A.P.S. Tood,Municipal,Arrecifes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
